order_id,item_id,product_id,quantity,list_price,discount,sales,product_name
1194,3,105,2,533.99,0.1,1067.88,Sun Bicycles Streamway 7 - 2017
1194,4,84,1,109.99,0.05,109.94,Sun Bicycles Lil Kitt'n - 2017
1195,1,52,1,875.99,0.07,875.92,Surly Steamroller - 2017
1196,1,53,1,749.99,0.07,749.92,Surly Ogre Frameset - 2017
1197,1,13,1,269.99,0.07,269.92,Electra Cruiser 1 (24-Inch) - 2016
1197,2,108,2,449.99,0.05,899.93,Sun Bicycles Cruz 3 - Women's - 2017
1197,3,9,2,2999.99,0.05,5999.93,Trek Conduit+ - 2016
1197,4,106,2,449.99,0.2,899.78,Sun Bicycles Cruz 3 - 2017
1198,1,105,1,533.99,0.05,533.94,Sun Bicycles Streamway 7 - 2017
1199,1,32,1,469.99,0.05,469.94,Trek Farley Alloy Frameset - 2017
1199,2,94,2,249.99,0.07,499.91,Haro Shredder Pro 20 - 2017
1199,3,109,2,416.99,0.1,833.88,Sun Bicycles Cruz 7 - Women's - 2017
1200,1,42,2,2299.99,0.2,4599.78,Trek Fuel EX 5 27.5 Plus - 2017
1201,1,95,1,299.99,0.07,299.92,"Electra Girl's Hawaii 1 16"" - 2017"
1201,2,13,1,269.99,0.05,269.94,Electra Cruiser 1 (24-Inch) - 2016
1201,3,26,1,599.99,0.2,599.79,Electra Townie Original 7D EQ - 2016
1201,4,17,2,429,0.05,857.95,Pure Cycles Vine 8-Speed - 2016
1201,5,19,2,449,0.2,897.8,Pure Cycles William 3-Speed - 2016
1202,1,84,2,109.99,0.05,219.93,Sun Bicycles Lil Kitt'n - 2017
1203,1,6,2,469.99,0.07,939.91,Surly Ice Cream Truck Frameset - 2016
1203,2,55,1,2699.99,0.05,2699.94,Trek Domane S 6 - 2017
1204,1,37,2,379.99,0.07,759.91,Haro Flightline One ST - 2017
1205,1,105,2,533.99,0.2,1067.78,Sun Bicycles Streamway 7 - 2017
1205,2,46,2,1409.99,0.2,2819.78,Haro SR 1.3 - 2017
1205,3,71,1,416.99,0.05,416.94,Sun Bicycles Atlas X-Type - 2017
1205,4,79,2,402.99,0.07,805.91,Sun Bicycles Boardwalk (24-inch Wheels) - 2017
1205,5,92,1,209.99,0.1,209.89,Haro Shredder 20 - 2017
1206,1,73,1,749.99,0.07,749.92,Sun Bicycles Brickell Tandem 7 - 2017
1206,2,29,1,999.99,0.2,999.79,Trek X-Caliber 8 - 2017
1207,1,104,1,481.99,0.05,481.94,Sun Bicycles Streamway - 2017
1207,2,103,1,551.99,0.1,551.89,Sun Bicycles Streamway 3 - 2017
1207,3,23,1,299.99,0.07,299.92,Electra Girl's Hawaii 1 (20-inch) - 2015/2016
1208,1,12,1,549.99,0.2,549.79,Electra Townie Original 21D - 2016
1208,2,65,2,346.99,0.07,693.91,Sun Bicycles Lil Bolt Type-R - 2017
1208,3,86,2,149.99,0.2,299.78,Trek Girl's Kickster - 2017
1208,4,13,2,269.99,0.1,539.88,Electra Cruiser 1 (24-Inch) - 2016
1208,5,87,1,189.99,0.07,189.92,Trek Precaliber 12 Boys - 2017
1209,1,89,1,209.99,0.07,209.92,Trek Precaliber 16 Boys - 2017
1209,2,97,1,349.99,0.05,349.94,Electra Savannah 3i (20-inch) - Girl's - 2017
1210,1,26,1,599.99,0.1,599.89,Electra Townie Original 7D EQ - 2016
1210,2,6,2,469.99,0.07,939.91,Surly Ice Cream Truck Frameset - 2016
1210,3,78,2,647.99,0.05,1295.93,Sun Bicycles Biscayne Tandem CB - 2017
1210,4,84,1,109.99,0.1,109.89,Sun Bicycles Lil Kitt'n - 2017
1210,5,35,2,832.99,0.05,1665.93,Sun Bicycles Spider 3i - 2017
1211,1,15,2,529.99,0.2,1059.78,Electra Moto 1 - 2016
1211,2,59,1,2599.99,0.05,2599.94,Trek Domane S 5 Disc - 2017
1211,3,92,1,209.99,0.2,209.79,Haro Shredder 20 - 2017
1211,4,93,1,209.99,0.1,209.89,Haro Shredder 20 Girls - 2017
1211,5,108,2,449.99,0.2,899.78,Sun Bicycles Cruz 3 - Women's - 2017
1212,1,74,1,439.99,0.1,439.89,Electra Cruiser Lux 1 - 2017
1212,2,37,2,379.99,0.07,759.91,Haro Flightline One ST - 2017
1212,3,39,2,1499.99,0.05,2999.93,Trek Stache 5 - 2017
1212,4,68,2,449.99,0.07,899.91,Sun Bicycles Cruz 3 - 2017
1213,1,64,2,489.99,0.07,979.91,Electra Townie Original 7D - 2017
1213,2,78,1,647.99,0.07,647.92,Sun Bicycles Biscayne Tandem CB - 2017
1213,3,102,2,489.99,0.1,979.88,Electra Townie Original 7D - 2017
1213,4,15,1,529.99,0.05,529.94,Electra Moto 1 - 2016
1214,1,9,2,2999.99,0.05,5999.93,Trek Conduit+ - 2016
1214,2,7,1,3999.99,0.2,3999.79,Trek Slash 8 27.5 - 2016
1214,3,22,1,269.99,0.05,269.94,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
1214,4,77,2,799.99,0.1,1599.88,Electra Glam Punk 3i Ladies' - 2017
1214,5,67,2,250.99,0.2,501.78,Sun Bicycles Revolutions 24 - Girl's - 2017
1215,1,73,2,749.99,0.1,1499.88,Sun Bicycles Brickell Tandem 7 - 2017
1215,2,10,2,1549,0.07,3097.93,Surly Straggler - 2016
1216,1,64,2,489.99,0.1,979.88,Electra Townie Original 7D - 2017
1216,2,54,1,3199.99,0.05,3199.94,Trek Domane SL Disc Frameset - 2017
1216,3,19,1,449,0.2,448.8,Pure Cycles William 3-Speed - 2016
1216,4,110,2,470.99,0.07,941.91,Sun Bicycles Drifter 7 - 2017
1216,5,43,1,5299.99,0.1,5299.89,Trek Fuel EX 9.8 27.5 Plus - 2017
1217,1,73,1,749.99,0.05,749.94,Sun Bicycles Brickell Tandem 7 - 2017
1217,2,106,2,449.99,0.05,899.93,Sun Bicycles Cruz 3 - 2017
1218,1,32,1,469.99,0.07,469.92,Trek Farley Alloy Frameset - 2017
1218,2,102,2,489.99,0.05,979.93,Electra Townie Original 7D - 2017
1219,1,17,2,429,0.07,857.93,Pure Cycles Vine 8-Speed - 2016
1219,2,62,2,3499.99,0.1,6999.88,Trek Boone 7 - 2017
1219,3,40,2,4999.99,0.2,9999.78,Trek Fuel EX 9.8 29 - 2017
1220,1,47,2,5299.99,0.1,10599.88,Trek Remedy 9.8 - 2017
1220,2,49,1,3499.99,0.2,3499.79,Trek Domane SL 6 - 2017
1220,3,85,2,329.99,0.2,659.78,Haro Downtown 16 - 2017
1221,1,100,1,489.99,0.05,489.94,Electra Townie 3i EQ (20-inch) - Boys' - 2017
1221,2,81,2,1099.99,0.05,2199.93,Electra Amsterdam Fashion 7i Ladies' - 2017
1221,3,42,2,2299.99,0.1,4599.88,Trek Fuel EX 5 27.5 Plus - 2017
1221,4,38,2,549.99,0.1,1099.88,Haro Flightline Two 26 Plus - 2017
1221,5,97,2,349.99,0.07,699.91,Electra Savannah 3i (20-inch) - Girl's - 2017
1222,1,97,1,349.99,0.2,349.79,Electra Savannah 3i (20-inch) - Girl's - 2017
1223,1,103,1,551.99,0.05,551.94,Sun Bicycles Streamway 3 - 2017
1224,1,62,1,3499.99,0.07,3499.92,Trek Boone 7 - 2017
1224,2,51,1,6499.99,0.1,6499.89,Trek Silque SLR 8 Women's - 2017
1224,3,108,1,449.99,0.05,449.94,Sun Bicycles Cruz 3 - Women's - 2017
1224,4,32,1,469.99,0.2,469.79,Trek Farley Alloy Frameset - 2017
1225,1,81,1,1099.99,0.1,1099.89,Electra Amsterdam Fashion 7i Ladies' - 2017
1225,2,59,2,2599.99,0.1,5199.88,Trek Domane S 5 Disc - 2017
1225,3,6,2,469.99,0.1,939.88,Surly Ice Cream Truck Frameset - 2016
1226,1,77,2,799.99,0.05,1599.93,Electra Glam Punk 3i Ladies' - 2017
1226,2,101,1,339.99,0.2,339.79,Electra Townie 7D (20-inch) - Boys' - 2017
1226,3,11,2,1680.99,0.07,3361.91,Surly Straggler 650b - 2016
1226,4,51,1,6499.99,0.07,6499.92,Trek Silque SLR 8 Women's - 2017
1226,5,42,1,2299.99,0.1,2299.89,Trek Fuel EX 5 27.5 Plus - 2017
1227,1,90,2,209.99,0.2,419.78,Trek Precaliber 16 Girls - 2017
1227,2,44,1,539.99,0.07,539.92,Haro SR 1.1 - 2017
1227,3,26,1,599.99,0.05,599.94,Electra Townie Original 7D EQ - 2016
1227,4,8,1,1799.99,0.07,1799.92,Trek Remedy 29 Carbon Frameset - 2016
1227,5,42,2,2299.99,0.2,4599.78,Trek Fuel EX 5 27.5 Plus - 2017
1228,1,92,1,209.99,0.2,209.79,Haro Shredder 20 - 2017
1228,2,55,2,2699.99,0.2,5399.78,Trek Domane S 6 - 2017
1228,3,20,2,599.99,0.05,1199.93,Electra Townie Original 7D EQ - Women's - 2016
1229,1,36,2,832.99,0.07,1665.91,Surly Troll Frameset - 2017
1229,2,61,2,4999.99,0.1,9999.88,Trek Powerfly 8 FS Plus - 2017
1230,1,32,2,469.99,0.1,939.88,Trek Farley Alloy Frameset - 2017
1230,2,38,2,549.99,0.07,1099.91,Haro Flightline Two 26 Plus - 2017
1231,1,75,2,599.99,0.05,1199.93,Electra Cruiser Lux Fat Tire 1 Ladies - 2017
1231,2,70,1,659.99,0.07,659.92,Electra Amsterdam Original 3i - 2015/2017
1232,1,4,2,2899.99,0.07,5799.91,Trek Fuel EX 8 29 - 2016
1232,2,110,2,470.99,0.05,941.93,Sun Bicycles Drifter 7 - 2017
1232,3,6,2,469.99,0.2,939.78,Surly Ice Cream Truck Frameset - 2016
1233,1,87,2,189.99,0.2,379.78,Trek Precaliber 12 Boys - 2017
1233,2,61,2,4999.99,0.1,9999.88,Trek Powerfly 8 FS Plus - 2017
1233,3,55,1,2699.99,0.2,2699.79,Trek Domane S 6 - 2017
1234,1,56,2,5499.99,0.07,10999.91,Trek Domane SLR 6 Disc - 2017
1234,2,71,2,416.99,0.07,833.91,Sun Bicycles Atlas X-Type - 2017
1235,1,7,1,3999.99,0.1,3999.89,Trek Slash 8 27.5 - 2016
1236,1,60,1,1559.99,0.07,1559.92,Sun Bicycles ElectroLite - 2017
1236,2,32,2,469.99,0.05,939.93,Trek Farley Alloy Frameset - 2017
1236,3,91,1,349.99,0.1,349.89,Trek Precaliber 24 (21-Speed) - Girls - 2017
1237,1,23,1,299.99,0.1,299.89,Electra Girl's Hawaii 1 (20-inch) - 2015/2016
1237,2,87,2,189.99,0.1,379.88,Trek Precaliber 12 Boys - 2017
1237,3,95,2,299.99,0.2,599.78,"Electra Girl's Hawaii 1 16"" - 2017"
1237,4,55,2,2699.99,0.07,5399.91,Trek Domane S 6 - 2017
1237,5,25,1,499.99,0.07,499.92,Electra Townie Original 7D - 2015/2016
1238,1,40,1,4999.99,0.1,4999.89,Trek Fuel EX 9.8 29 - 2017
1238,2,14,1,269.99,0.1,269.89,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
1238,3,99,2,299.99,0.2,599.78,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017
1238,4,101,1,339.99,0.1,339.89,Electra Townie 7D (20-inch) - Boys' - 2017
1239,1,15,2,529.99,0.2,1059.78,Electra Moto 1 - 2016
1239,2,91,1,349.99,0.1,349.89,Trek Precaliber 24 (21-Speed) - Girls - 2017
1239,3,34,2,469.99,0.1,939.88,Trek Session DH 27.5 Carbon Frameset - 2017
1239,4,36,1,832.99,0.05,832.94,Surly Troll Frameset - 2017
1240,1,107,2,416.99,0.1,833.88,Sun Bicycles Cruz 7 - 2017
1240,2,23,2,299.99,0.05,599.93,Electra Girl's Hawaii 1 (20-inch) - 2015/2016
1240,3,15,2,529.99,0.2,1059.78,Electra Moto 1 - 2016
1240,4,77,2,799.99,0.05,1599.93,Electra Glam Punk 3i Ladies' - 2017
1240,5,57,1,1999.99,0.05,1999.94,Trek Emonda S 5 - 2017
1241,1,74,1,439.99,0.05,439.94,Electra Cruiser Lux 1 - 2017
1241,2,71,2,416.99,0.05,833.93,Sun Bicycles Atlas X-Type - 2017
1242,1,94,1,249.99,0.05,249.94,Haro Shredder Pro 20 - 2017
1242,2,27,1,999.99,0.07,999.92,Surly Big Dummy Frameset - 2017
1242,3,10,1,1549,0.07,1548.93,Surly Straggler - 2016
1242,4,70,1,659.99,0.2,659.79,Electra Amsterdam Original 3i - 2015/2017
1243,1,44,1,539.99,0.07,539.92,Haro SR 1.1 - 2017
1244,1,45,1,869.99,0.2,869.79,Haro SR 1.2 - 2017
1244,2,38,2,549.99,0.07,1099.91,Haro Flightline Two 26 Plus - 2017
1244,3,33,1,469.99,0.07,469.92,Surly Wednesday Frameset - 2017
1244,4,37,2,379.99,0.1,759.88,Haro Flightline One ST - 2017
1245,1,13,1,269.99,0.1,269.89,Electra Cruiser 1 (24-Inch) - 2016
1246,1,78,2,647.99,0.2,1295.78,Sun Bicycles Biscayne Tandem CB - 2017
1246,2,46,1,1409.99,0.05,1409.94,Haro SR 1.3 - 2017
1246,3,45,2,869.99,0.07,1739.91,Haro SR 1.2 - 2017
1247,1,15,2,529.99,0.1,1059.88,Electra Moto 1 - 2016
1247,2,28,2,2499.99,0.1,4999.88,Surly Karate Monkey 27.5+ Frameset - 2017
1247,3,26,1,599.99,0.05,599.94,Electra Townie Original 7D EQ - 2016
1248,1,94,2,249.99,0.05,499.93,Haro Shredder Pro 20 - 2017
1248,2,33,2,469.99,0.1,939.88,Surly Wednesday Frameset - 2017
1248,3,92,1,209.99,0.1,209.89,Haro Shredder 20 - 2017
1248,4,12,1,549.99,0.05,549.94,Electra Townie Original 21D - 2016
1249,1,62,1,3499.99,0.05,3499.94,Trek Boone 7 - 2017
1249,2,104,1,481.99,0.05,481.94,Sun Bicycles Streamway - 2017
1249,3,61,1,4999.99,0.2,4999.79,Trek Powerfly 8 FS Plus - 2017
1250,1,78,2,647.99,0.05,1295.93,Sun Bicycles Biscayne Tandem CB - 2017
1250,2,66,2,250.99,0.1,501.88,Sun Bicycles Revolutions 24 - 2017
1250,3,20,2,599.99,0.05,1199.93,Electra Townie Original 7D EQ - Women's - 2016
1250,4,6,2,469.99,0.1,939.88,Surly Ice Cream Truck Frameset - 2016
1251,1,40,2,4999.99,0.1,9999.88,Trek Fuel EX 9.8 29 - 2017
1251,2,56,1,5499.99,0.07,5499.92,Trek Domane SLR 6 Disc - 2017
1251,3,7,1,3999.99,0.07,3999.92,Trek Slash 8 27.5 - 2016
1252,1,79,1,402.99,0.2,402.79,Sun Bicycles Boardwalk (24-inch Wheels) - 2017
1252,2,84,1,109.99,0.2,109.79,Sun Bicycles Lil Kitt'n - 2017
1252,3,57,2,1999.99,0.05,3999.93,Trek Emonda S 5 - 2017
1253,1,25,2,499.99,0.1,999.88,Electra Townie Original 7D - 2015/2016
1253,2,21,1,269.99,0.07,269.92,Electra Cruiser 1 (24-Inch) - 2016
1253,3,88,1,189.99,0.2,189.79,Trek Precaliber 12 Girls - 2017
1254,1,80,1,761.99,0.2,761.79,Sun Bicycles Brickell Tandem CB - 2017
1254,2,91,1,349.99,0.2,349.79,Trek Precaliber 24 (21-Speed) - Girls - 2017
1255,1,43,2,5299.99,0.2,10599.78,Trek Fuel EX 9.8 27.5 Plus - 2017
1255,2,53,1,749.99,0.05,749.94,Surly Ogre Frameset - 2017
1255,3,14,2,269.99,0.2,539.78,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
1255,4,26,2,599.99,0.05,1199.93,Electra Townie Original 7D EQ - 2016
1255,5,82,1,659.99,0.05,659.94,Electra Amsterdam Original 3i Ladies' - 2017
1256,1,44,2,539.99,0.2,1079.78,Haro SR 1.1 - 2017
1256,2,100,1,489.99,0.1,489.89,Electra Townie 3i EQ (20-inch) - Boys' - 2017
1257,1,30,2,999.99,0.05,1999.93,Surly Ice Cream Truck Frameset - 2017
1257,2,61,1,4999.99,0.05,4999.94,Trek Powerfly 8 FS Plus - 2017
1257,3,17,2,429,0.1,857.9,Pure Cycles Vine 8-Speed - 2016
1257,4,41,1,1469.99,0.05,1469.94,Haro Shift R3 - 2017
1257,5,4,1,2899.99,0.1,2899.89,Trek Fuel EX 8 29 - 2016
1258,1,94,2,249.99,0.1,499.88,Haro Shredder Pro 20 - 2017
1258,2,99,2,299.99,0.05,599.93,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017
1259,1,60,1,1559.99,0.1,1559.89,Sun Bicycles ElectroLite - 2017
1259,2,19,1,449,0.2,448.8,Pure Cycles William 3-Speed - 2016
1260,1,8,1,1799.99,0.1,1799.89,Trek Remedy 29 Carbon Frameset - 2016
1260,2,66,1,250.99,0.1,250.89,Sun Bicycles Revolutions 24 - 2017
1261,1,73,1,749.99,0.2,749.79,Sun Bicycles Brickell Tandem 7 - 2017
1261,2,88,2,189.99,0.2,379.78,Trek Precaliber 12 Girls - 2017
1261,3,100,1,489.99,0.05,489.94,Electra Townie 3i EQ (20-inch) - Boys' - 2017
1261,4,42,1,2299.99,0.1,2299.89,Trek Fuel EX 5 27.5 Plus - 2017
1262,1,37,1,379.99,0.07,379.92,Haro Flightline One ST - 2017
1262,2,52,1,875.99,0.05,875.94,Surly Steamroller - 2017
1262,3,43,2,5299.99,0.07,10599.91,Trek Fuel EX 9.8 27.5 Plus - 2017
1262,4,77,1,799.99,0.07,799.92,Electra Glam Punk 3i Ladies' - 2017
1263,1,45,1,869.99,0.2,869.79,Haro SR 1.2 - 2017
1263,2,62,1,3499.99,0.05,3499.94,Trek Boone 7 - 2017
1263,3,19,2,449,0.1,897.9,Pure Cycles William 3-Speed - 2016
1264,1,101,1,339.99,0.07,339.92,Electra Townie 7D (20-inch) - Boys' - 2017
1264,2,77,2,799.99,0.07,1599.91,Electra Glam Punk 3i Ladies' - 2017
1264,3,29,2,999.99,0.2,1999.78,Trek X-Caliber 8 - 2017
1264,4,52,1,875.99,0.05,875.94,Surly Steamroller - 2017
1265,1,41,2,1469.99,0.1,2939.88,Haro Shift R3 - 2017
1265,2,72,2,619.99,0.07,1239.91,Sun Bicycles Biscayne Tandem 7 - 2017
1266,1,90,1,209.99,0.2,209.79,Trek Precaliber 16 Girls - 2017
1266,2,48,1,1499.99,0.2,1499.79,Trek Emonda S 4 - 2017
1267,1,45,1,869.99,0.1,869.89,Haro SR 1.2 - 2017
1267,2,27,1,999.99,0.07,999.92,Surly Big Dummy Frameset - 2017
1267,3,108,1,449.99,0.2,449.79,Sun Bicycles Cruz 3 - Women's - 2017
1267,4,95,1,299.99,0.05,299.94,"Electra Girl's Hawaii 1 16"" - 2017"
1268,1,68,2,449.99,0.07,899.91,Sun Bicycles Cruz 3 - 2017
1268,2,87,2,189.99,0.07,379.91,Trek Precaliber 12 Boys - 2017
1268,3,59,2,2599.99,0.2,5199.78,Trek Domane S 5 Disc - 2017
1268,4,100,1,489.99,0.07,489.92,Electra Townie 3i EQ (20-inch) - Boys' - 2017
1269,1,4,2,2899.99,0.2,5799.78,Trek Fuel EX 8 29 - 2016
1269,2,7,1,3999.99,0.2,3999.79,Trek Slash 8 27.5 - 2016
1269,3,111,1,470.99,0.1,470.89,Sun Bicycles Drifter 7 - Women's - 2017
1270,1,54,1,3199.99,0.2,3199.79,Trek Domane SL Disc Frameset - 2017
1271,1,25,2,499.99,0.1,999.88,Electra Townie Original 7D - 2015/2016
1271,2,50,2,5999.99,0.07,11999.91,Trek Silque SLR 7 Women's - 2017
1271,3,87,2,189.99,0.07,379.91,Trek Precaliber 12 Boys - 2017
1271,4,32,2,469.99,0.07,939.91,Trek Farley Alloy Frameset - 2017
1272,1,16,2,599.99,0.2,1199.78,Electra Townie Original 7D EQ - 2016
1272,2,71,2,416.99,0.1,833.88,Sun Bicycles Atlas X-Type - 2017
1272,3,86,1,149.99,0.07,149.92,Trek Girl's Kickster - 2017
1273,1,95,2,299.99,0.07,599.91,"Electra Girl's Hawaii 1 16"" - 2017"
1273,2,20,1,599.99,0.07,599.92,Electra Townie Original 7D EQ - Women's - 2016
1273,3,58,1,4999.99,0.2,4999.79,Trek Madone 9.2 - 2017
1274,1,81,1,1099.99,0.1,1099.89,Electra Amsterdam Fashion 7i Ladies' - 2017
1275,1,58,1,4999.99,0.07,4999.92,Trek Madone 9.2 - 2017
1275,2,30,1,999.99,0.1,999.89,Surly Ice Cream Truck Frameset - 2017
1276,1,18,2,449,0.2,897.8,Pure Cycles Western 3-Speed - Women's - 2015/2016
1276,2,58,1,4999.99,0.2,4999.79,Trek Madone 9.2 - 2017
1276,3,42,1,2299.99,0.05,2299.94,Trek Fuel EX 5 27.5 Plus - 2017
1276,4,24,2,549.99,0.2,1099.78,Electra Townie Original 21D - 2016
1276,5,78,2,647.99,0.2,1295.78,Sun Bicycles Biscayne Tandem CB - 2017
1277,1,56,2,5499.99,0.2,10999.78,Trek Domane SLR 6 Disc - 2017
1277,2,93,2,209.99,0.05,419.93,Haro Shredder 20 Girls - 2017
1277,3,9,2,2999.99,0.1,5999.88,Trek Conduit+ - 2016
1277,4,4,1,2899.99,0.1,2899.89,Trek Fuel EX 8 29 - 2016
1277,5,11,1,1680.99,0.2,1680.79,Surly Straggler 650b - 2016
1278,1,103,2,551.99,0.1,1103.88,Sun Bicycles Streamway 3 - 2017
1278,2,32,1,469.99,0.1,469.89,Trek Farley Alloy Frameset - 2017
1279,1,9,2,2999.99,0.05,5999.93,Trek Conduit+ - 2016
1280,1,72,2,619.99,0.07,1239.91,Sun Bicycles Biscayne Tandem 7 - 2017
1280,2,74,1,439.99,0.05,439.94,Electra Cruiser Lux 1 - 2017
1280,3,52,1,875.99,0.07,875.92,Surly Steamroller - 2017
1280,4,63,1,3499.99,0.2,3499.79,Trek Boone Race Shop Limited - 2017
1281,1,36,1,832.99,0.05,832.94,Surly Troll Frameset - 2017
1281,2,49,2,3499.99,0.05,6999.93,Trek Domane SL 6 - 2017
1281,3,75,1,599.99,0.05,599.94,Electra Cruiser Lux Fat Tire 1 Ladies - 2017
1282,1,111,1,470.99,0.05,470.94,Sun Bicycles Drifter 7 - Women's - 2017
1282,2,50,2,5999.99,0.2,11999.78,Trek Silque SLR 7 Women's - 2017
1283,1,61,2,4999.99,0.05,9999.93,Trek Powerfly 8 FS Plus - 2017
1283,2,81,1,1099.99,0.2,1099.79,Electra Amsterdam Fashion 7i Ladies' - 2017
1283,3,7,1,3999.99,0.1,3999.89,Trek Slash 8 27.5 - 2016
1283,4,32,1,469.99,0.1,469.89,Trek Farley Alloy Frameset - 2017
1283,5,11,1,1680.99,0.2,1680.79,Surly Straggler 650b - 2016
1284,1,101,1,339.99,0.07,339.92,Electra Townie 7D (20-inch) - Boys' - 2017
1284,2,8,1,1799.99,0.05,1799.94,Trek Remedy 29 Carbon Frameset - 2016
1284,3,4,2,2899.99,0.05,5799.93,Trek Fuel EX 8 29 - 2016
1285,1,78,2,647.99,0.07,1295.91,Sun Bicycles Biscayne Tandem CB - 2017
1285,2,93,1,209.99,0.1,209.89,Haro Shredder 20 Girls - 2017
1285,3,69,2,416.99,0.2,833.78,Sun Bicycles Cruz 7 - 2017
1285,4,6,1,469.99,0.1,469.89,Surly Ice Cream Truck Frameset - 2016
1286,1,109,2,416.99,0.2,833.78,Sun Bicycles Cruz 7 - Women's - 2017
1286,2,81,2,1099.99,0.07,2199.91,Electra Amsterdam Fashion 7i Ladies' - 2017
1286,3,87,1,189.99,0.07,189.92,Trek Precaliber 12 Boys - 2017
1287,1,27,2,999.99,0.2,1999.78,Surly Big Dummy Frameset - 2017
1287,2,62,2,3499.99,0.1,6999.88,Trek Boone 7 - 2017
1287,3,103,1,551.99,0.1,551.89,Sun Bicycles Streamway 3 - 2017
1287,4,100,2,489.99,0.05,979.93,Electra Townie 3i EQ (20-inch) - Boys' - 2017
1288,1,73,1,749.99,0.2,749.79,Sun Bicycles Brickell Tandem 7 - 2017
1288,2,64,2,489.99,0.2,979.78,Electra Townie Original 7D - 2017
1288,3,62,2,3499.99,0.1,6999.88,Trek Boone 7 - 2017
1288,4,17,2,429,0.07,857.93,Pure Cycles Vine 8-Speed - 2016
1289,1,89,1,209.99,0.05,209.94,Trek Precaliber 16 Boys - 2017
1289,2,3,1,999.99,0.1,999.89,Surly Wednesday Frameset - 2016
1290,1,75,2,599.99,0.05,1199.93,Electra Cruiser Lux Fat Tire 1 Ladies - 2017
1290,2,36,1,832.99,0.05,832.94,Surly Troll Frameset - 2017
1290,3,92,2,209.99,0.1,419.88,Haro Shredder 20 - 2017
1291,1,57,1,1999.99,0.1,1999.89,Trek Emonda S 5 - 2017
1291,2,58,2,4999.99,0.05,9999.93,Trek Madone 9.2 - 2017
1292,1,70,1,659.99,0.07,659.92,Electra Amsterdam Original 3i - 2015/2017
1293,1,88,2,189.99,0.1,379.88,Trek Precaliber 12 Girls - 2017
1293,2,74,2,439.99,0.05,879.93,Electra Cruiser Lux 1 - 2017
1293,3,38,2,549.99,0.07,1099.91,Haro Flightline Two 26 Plus - 2017
1294,1,95,2,299.99,0.05,599.93,"Electra Girl's Hawaii 1 16"" - 2017"
1294,2,44,1,539.99,0.05,539.94,Haro SR 1.1 - 2017
1295,1,5,2,1320.99,0.2,2641.78,Heller Shagamaw Frame - 2016
1295,2,61,1,4999.99,0.2,4999.79,Trek Powerfly 8 FS Plus - 2017
1295,3,52,1,875.99,0.05,875.94,Surly Steamroller - 2017
1296,1,25,2,499.99,0.05,999.93,Electra Townie Original 7D - 2015/2016
1296,2,90,1,209.99,0.1,209.89,Trek Precaliber 16 Girls - 2017
1296,3,16,1,599.99,0.05,599.94,Electra Townie Original 7D EQ - 2016
1296,4,2,2,749.99,0.1,1499.88,Ritchey Timberwolf Frameset - 2016
1297,1,104,2,481.99,0.07,963.91,Sun Bicycles Streamway - 2017
1297,2,43,1,5299.99,0.05,5299.94,Trek Fuel EX 9.8 27.5 Plus - 2017
1297,3,51,2,6499.99,0.05,12999.93,Trek Silque SLR 8 Women's - 2017
1298,1,59,1,2599.99,0.05,2599.94,Trek Domane S 5 Disc - 2017
1298,2,110,2,470.99,0.07,941.91,Sun Bicycles Drifter 7 - 2017
1299,1,14,2,269.99,0.1,539.88,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
1299,2,101,1,339.99,0.05,339.94,Electra Townie 7D (20-inch) - Boys' - 2017
1299,3,75,1,599.99,0.05,599.94,Electra Cruiser Lux Fat Tire 1 Ladies - 2017
1299,4,52,2,875.99,0.2,1751.78,Surly Steamroller - 2017
1300,1,101,2,339.99,0.07,679.91,Electra Townie 7D (20-inch) - Boys' - 2017
1300,2,58,2,4999.99,0.05,9999.93,Trek Madone 9.2 - 2017
1301,1,45,2,869.99,0.2,1739.78,Haro SR 1.2 - 2017
1301,2,105,2,533.99,0.1,1067.88,Sun Bicycles Streamway 7 - 2017
1301,3,8,1,1799.99,0.2,1799.79,Trek Remedy 29 Carbon Frameset - 2016
1302,1,38,1,549.99,0.05,549.94,Haro Flightline Two 26 Plus - 2017
1302,2,20,2,599.99,0.1,1199.88,Electra Townie Original 7D EQ - Women's - 2016
1302,3,56,2,5499.99,0.07,10999.91,Trek Domane SLR 6 Disc - 2017
1303,1,96,1,349.99,0.1,349.89,Electra Moto 3i (20-inch) - Boy's - 2017
1303,2,63,2,3499.99,0.2,6999.78,Trek Boone Race Shop Limited - 2017
1303,3,108,1,449.99,0.1,449.89,Sun Bicycles Cruz 3 - Women's - 2017
1303,4,73,1,749.99,0.1,749.89,Sun Bicycles Brickell Tandem 7 - 2017
1303,5,24,2,549.99,0.1,1099.88,Electra Townie Original 21D - 2016
1304,1,80,1,761.99,0.05,761.94,Sun Bicycles Brickell Tandem CB - 2017
1304,2,99,2,299.99,0.05,599.93,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017
1304,3,102,1,489.99,0.2,489.79,Electra Townie Original 7D - 2017
